SOC2000	UKEMPST	STDEMPST	MCAMSIS	FCAMSIS	NS_SEC	OPERCAT	RNS_SEC	ROPERCAT	RGSC	SEG	NREMPST
8116	-2	4	55.44	28.72	-999	-999	-999	-999	-999	-999	-999
8116	-1	6	29.63	28.83	-999	-999	-999	-999	-999	-999	-999
8116	0	0	30.18	28.83	6	12.4	-999	-999	4	10	0
8116	1	-1	55.44	28.72	1.1	1	-999	-999	2	1.1	1
8116	2	-2	55.44	28.72	4	8.1	4	8.1	2	2.1	2
8116	3	3	41.1	28.44	4	9.1	4	9.1	3.2	12	3
8116	4	-3	30.16	28.32	6	12.4	6	12.4	4	10	7
8116	5	-4	30.16	28.32	6	12.4	-999	-999	4	10	7
8116	6	-5	36.2	35.72	5	10	5	10	3.2	8	6
8116	7	-6	28.62	28.18	6	12.4	6	12.4	4	10	7
8117	-3	2	34.29	59.51	-999	-999	-999	-999	-999	-999	-999
8117	-2	4	32.2	66.64	-999	-999	-999	-999	-999	-999	-999
8117	-1	6	30.07	31.46	-999	-999	-999	-999	-999	-999	-999
8117	0	0	30.13	31.46	6	12.3	-999	-999	3.2	9	0
8117	1	-1	32.2	66.64	1.1	1	-999	-999	2	1.1	1
8117	2	-2	32.2	66.64	4	8.1	4	8.1	2	2.1	2
8117	3	3	35.78	45.14	4	9.1	4	9.1	3.2	12	3
8117	4	-3	32.2	36.12	6	12.3	6	12.3	3.2	9	7
8117	5	-4	32.2	36.12	6	12.3	-999	-999	3.2	9	7
8117	6	-5	43.86	47.29	5	10	5	10	3.2	8	6
8117	7	-6	27.68	27.21	6	12.3	6	12.3	3.2	9	7
8118	-3	2	32.1	45.3	-999	-999	-999	-999	-999	-999	-999
8118	-2	4	23	67	-999	-999	-999	-999	-999	-999	-999
8118	-1	6	24	25.6	-999	-999	-999	-999	-999	-999	-999
8118	0	0	24.3	26.4	6	12.3	-999	-999	3.2	9	0
8118	1	-1	23	67	1.1	1	-999	-999	2	1.1	1
8118	2	-2	23	67	4	8.1	4	8.1	2	2.1	2
8118	3	3	41.1	45.3	4	9.1	4	9.1	3.2	12	3
8118	4	-3	23	36.2	6	12.3	6	12.3	3.2	9	7
8118	5	-4	23	36.2	6	12.3	-999	-999	3.2	9	7
8118	6	-5	43.9	39.8	5	10	5	10	3.2	8	6
8118	7	-6	23	25.6	6	12.3	6	12.3	3.2	9	7
8119	-3	2	42.7	35.85	-999	-999	-999	-999	-999	-999	-999
8119	-2	4	39.43	36	-999	-999	-999	-999	-999	-999	-999
8119	-1	6	30.5	28.63	-999	-999	-999	-999	-999	-999	-999
8119	0	0	31.68	29.89	6	12.4	-999	-999	4	10	0
8119	1	-1	39.43	31.4	1.1	1	-999	-999	2	1.1	1
8119	2	-2	39.43	36	4	8.1	4	8.1	2	2.1	2
8119	3	3	43.41	35.91	4	9.1	4	9.1	3.2	12	3
8119	4	-3	35.3	36	6	12.4	6	12.4	4	10	7
8119	5	-4	35.3	36	6	12.4	-999	-999	4	10	7
8119	6	-5	39.41	34.39	5	10	5	10	3.2	8	6
8119	7	-6	29.45	27.21	6	12.4	6	12.4	4	10	7
8121	-3	2	40.03	28.29	-999	-999	-999	-999	-999	-999	-999
8121	-2	4	35.69	25.74	-999	-999	-999	-999	-999	-999	-999
8121	-1	6	33.35	25.29	-999	-999	-999	-999	-999	-999	-999
8121	0	0	33.67	25.37	6	12.3	-999	-999	3.2	9	0
8121	1	-1	35.69	25.69	1.1	1	-999	-999	2	1.1	1
8121	2	-2	35.69	25.74	4	8.1	4	8.1	2	2.1	2
8121	3	3	41.78	30.22	4	9.1	4	9.1	3.2	12	3
8121	4	-3	35.69	25.69	6	12.3	6	12.3	3.2	9	7
8121	5	-4	35.69	25.69	6	12.3	-999	-999	3.2	9	7
8121	6	-5	35.84	30.67	5	10	5	10	3.2	8	6
8121	7	-6	32.93	25.15	6	12.3	6	12.3	3.2	9	7
8122	-3	2	24.6	45.35	-999	-999	-999	-999	-999	-999	-999
8122	-2	4	31.6	45.65	-999	-999	-999	-999	-999	-999	-999
8122	-1	6	21.81	29.7	-999	-999	-999	-999	-999	-999	-999
8122	0	0	21.88	29.68	7	13.3	-999	-999	3.2	9	0
8122	1	-1	31.6	45.65	1.1	1	-999	-999	2	1.1	1
8122	2	-2	31.6	45.65	4	8.1	4	8.1	2	2.1	2
8122	3	3	22.24	44.73	4	9.1	4	9.1	3.2	12	3
8122	4	-3	22.19	35.1	7	13.3	7	13.3	3.2	9	7
8122	5	-4	22.19	35.1	7	13.3	-999	-999	3.2	9	7
8122	6	-5	29.29	42.34	5	10	5	10	3.2	8	6
8122	7	-6	20.33	28.95	7	13.3	7	13.3	3.2	9	7
8123	-3	2	47.18	36.2	-999	-999	-999	-999	-999	-999	-999
8123	-2	4	54.58	31.16	-999	-999	-999	-999	-999	-999	-999
8123	-1	6	32.32	40.2	-999	-999	-999	-999	-999	-999	-999
8123	0	0	32.61	38.6	5	11.2	-999	-999	4	10	0
8123	1	-1	54.58	31.08	1.1	1	-999	-999	2	1.1	1
8123	2	-2	54.58	31.16	4	8.1	4	8.1	2	2.1	2
8123	3	3	42.25	44.77	4	9.1	4	9.1	3.2	12	3
8123	4	-3	36.78	31.17	5	11.2	5	11.2	4	10	7
8123	5	-4	36.78	31.17	5	11.2	-999	-999	4	10	7
8123	6	-5	40.2	50.72	5	10	5	10	3.2	8	6
8123	7	-6	30.27	28.29	5	11.2	5	11.2	4	10	7
8124	-3	2	33.65	36.61	-999	-999	-999	-999	-999	-999	-999
8124	-2	4	33.67	32.05	-999	-999	-999	-999	-999	-999	-999
8124	-1	6	34.39	29.34	-999	-999	-999	-999	-999	-999	-999
8124	0	0	34.39	29.34	6	12.4	-999	-999	4	10	0
8124	1	-1	33.67	32.05	1.1	1	-999	-999	2	1.1	1
8124	2	-2	33.67	32.05	4	8.1	4	8.1	2	2.1	2
8124	3	3	33.64	45.64	4	9.1	4	9.1	3.2	12	3
8124	4	-3	33.54	32.1	6	12.4	6	12.4	4	10	7
8124	5	-4	33.54	32.1	6	12.4	-999	-999	4	10	7
8124	6	-5	44.28	51.05	5	10	5	10	3.2	8	6
8124	7	-6	33.53	29.3	6	12.4	6	12.4	4	10	7
8125	-3	2	38.64	28.39	-999	-999	-999	-999	-999	-999	-999
8125	-2	4	38.33	24.91	-999	-999	-999	-999	-999	-999	-999
8125	-1	6	31.71	24.19	-999	-999	-999	-999	-999	-999	-999
8125	0	0	32.08	24.21	6	12.4	-999	-999	4	10	0
8125	1	-1	38.33	24.91	1.1	1	-999	-999	2	1.1	1
8125	2	-2	38.33	24.91	4	8.1	4	8.1	2	2.1	2
8125	3	3	38	30.9	4	9.1	4	9.1	3.2	12	3
8125	4	-3	32.15	24.91	6	12.4	6	12.4	4	10	7
8125	5	-4	32.15	24.91	6	12.4	-999	-999	4	10	7
8125	6	-5	39.3	32.72	5	10	5	10	3.2	8	6
8125	7	-6	30.95	24.1	6	12.4	6	12.4	4	10	7
8126	-3	2	44.16	39.4	-999	-999	-999	-999	-999	-999	-999
8126	-2	4	44.16	34.65	-999	-999	-999	-999	-999	-999	-999
8126	-1	6	42.63	39.42	-999	-999	-999	-999	-999	-999	-999
8126	0	0	42.72	39.62	5	11.2	-999	-999	4	10	0
8126	1	-1	44.57	34.76	1.1	1	-999	-999	2	1.1	1
8126	2	-2	43.72	34.53	4	8.1	4	8.1	2	2.1	2
8126	3	3	44.2	47.08	4	9.1	4	9.1	3.2	12	3
8126	4	-3	44.32	33.9	5	11.2	5	11.2	4	10	7
8126	5	-4	44.32	33.9	5	11.2	-999	-999	4	10	7
8126	6	-5	44.86	50.92	5	10	5	10	3.2	8	6
8126	7	-6	42.06	31.54	5	11.2	5	11.2	4	10	7
8129	-3	2	47.37	38.73	-999	-999	-999	-999	-999	-999	-999
8129	-2	4	55.92	32.16	-999	-999	-999	-999	-999	-999	-999
8129	-1	6	34.53	28.78	-999	-999	-999	-999	-999	-999	-999
8129	0	0	35.4	28.94	6	12.4	-999	-999	4	10	0
8129	1	-1	55.99	32.06	1.1	1	-999	-999	2	1.1	1
8129	2	-2	55.85	32.15	4	8.1	4	8.1	2	2.1	2
8129	3	3	40.57	45.83	4	9.1	4	9.1	3.2	12	3
8129	4	-3	35.57	32	6	12.4	6	12.4	4	10	7
8129	5	-4	35.57	32	6	12.4	-999	-999	4	10	7
8129	6	-5	35.34	50.57	5	10	5	10	3.2	8	6
8129	7	-6	34.48	28.59	6	12.4	6	12.4	4	10	7
8131	-3	2	45.1	43.12	-999	-999	-999	-999	-999	-999	-999
8131	-2	4	57.72	33.21	-999	-999	-999	-999	-999	-999	-999
8131	-1	6	36.95	32.32	-999	-999	-999	-999	-999	-999	-999
8131	0	0	37.15	32.42	6	12.4	-999	-999	4	10	0
8131	1	-1	57.72	33	1.1	1	-999	-999	2	1.1	1
8131	2	-2	57.72	33.21	4	8.1	4	8.1	2	2.1	2
8131	3	3	41.28	44.82	4	9.1	4	9.1	3.2	12	3
8131	4	-3	39.41	33	6	12.4	6	12.4	4	10	7
8131	5	-4	39.41	33	6	12.4	-999	-999	4	10	7
8131	6	-5	43.89	46.76	5	10	5	10	3.2	8	6
8131	7	-6	36.18	31.93	6	12.4	6	12.4	4	10	7
8132	-3	2	41.1	45.3	-999	-999	-999	-999	-999	-999	-999
8132	-2	4	36.3	28	-999	-999	-999	-999	-999	-999	-999
8132	-1	6	37.5	29.2	-999	-999	-999	-999	-999	-999	-999
8132	0	0	37.5	29.2	6	12.4	-999	-999	4	10	0
8132	1	-1	36.3	28	1.1	1	-999	-999	2	1.1	1
8132	2	-2	36.3	28	4	8.1	4	8.1	2	2.1	2
8132	3	3	41.1	45.3	4	9.1	4	9.1	3.2	12	3
8132	4	-3	36.3	28	6	12.4	6	12.4	4	10	7
8132	5	-4	36.3	28	6	12.4	-999	-999	4	10	7
8132	6	-5	44	47.3	5	10	5	10	3.2	8	6
8132	7	-6	36.3	28	6	12.4	6	12.4	4	10	7
8133	-3	2	38.94	34.38	-999	-999	-999	-999	-999	-999	-999
8133	-2	4	39.29	33.01	-999	-999	-999	-999	-999	-999	-999
8133	-1	6	38.25	32.89	-999	-999	-999	-999	-999	-999	-999
8133	0	0	38.32	32.9	5	11.2	-999	-999	4	10	0
8133	1	-1	39.3	32.89	1.1	1	-999	-999	2	1.1	1
8133	2	-2	39.28	33.01	4	8.1	4	8.1	2	2.1	2
8133	3	3	39	34.94	4	9.1	4	9.1	3.2	12	3
8133	4	-3	38.22	32.88	5	11.2	5	11.2	4	10	7
8133	5	-4	38.22	32.88	5	11.2	-999	-999	4	10	7
8133	6	-5	47.86	36.66	5	10	5	10	3.2	8	6
8133	7	-6	37.59	32.85	5	11.2	5	11.2	4	10	7
8134	-3	2	29.77	27.08	-999	-999	-999	-999	-999	-999	-999
8134	-2	4	29.75	26.89	-999	-999	-999	-999	-999	-999	-999
8134	-1	6	30.25	27.09	-999	-999	-999	-999	-999	-999	-999
8134	0	0	30.27	27.09	7	13.2	-999	-999	4	10	0
8134	1	-1	29.75	26.89	1.1	1	-999	-999	2	1.1	1
8134	2	-2	29.75	26.89	4	8.1	4	8.1	2	2.1	2
8134	3	3	29.78	27.2	4	9.1	4	9.1	3.2	12	3
8134	4	-3	29.73	26.89	7	13.2	7	13.2	4	10	7
8134	5	-4	29.73	26.89	7	13.2	-999	-999	4	10	7
8134	6	-5	46.42	36.89	5	10	5	10	3.2	8	6
8134	7	-6	29.57	26.89	7	13.2	7	13.2	4	10	7
8135	-3	2	42.21	47.55	-999	-999	-999	-999	-999	-999	-999
8135	-2	4	37.72	42.93	-999	-999	-999	-999	-999	-999	-999
8135	-1	6	36.05	42.95	-999	-999	-999	-999	-999	-999	-999
8135	0	0	36.23	43.02	6	12.4	-999	-999	4	10	0
8135	1	-1	37.91	42.93	1.1	1	-999	-999	2	1.1	1
8135	2	-2	37.47	42.93	4	8.1	4	8.1	2	2.1	2
8135	3	3	42.1	47.74	4	9.1	4	9.1	3.2	12	3
8135	4	-3	36.36	42.93	6	12.4	6	12.4	4	10	7
8135	5	-4	36.36	42.93	6	12.4	-999	-999	4	10	7
8135	6	-5	43.21	49.15	5	10	5	10	3.2	8	6
8135	7	-6	35.89	42.93	6	12.4	6	12.4	4	10	7
8136	-3	2	53.5	43.9	-999	-999	-999	-999	-999	-999	-999
8136	-2	4	51.4	18.9	-999	-999	-999	-999	-999	-999	-999
8136	-1	6	31.6	18.9	-999	-999	-999	-999	-999	-999	-999
8136	0	0	33.1	19.7	6	12.3	-999	-999	3.2	9	0
8136	1	-1	51.4	18.9	1.1	1	-999	-999	2	1.1	1
8136	2	-2	51.4	18.9	4	8.1	4	8.1	2	2.1	2
8136	3	3	54.4	50.1	4	9.1	4	9.1	3.2	12	3
8136	4	-3	32	18.9	6	12.3	6	12.3	3.2	9	7
8136	5	-4	32	18.9	6	12.3	-999	-999	3.2	9	7
8136	6	-5	22.9	18.9	5	10	5	10	3.2	8	6
8136	7	-6	32	18.9	6	12.3	6	12.3	3.2	9	7
8137	-3	2	52.61	51.33	-999	-999	-999	-999	-999	-999	-999
8137	-2	4	51.02	62.8	-999	-999	-999	-999	-999	-999	-999
8137	-1	6	30.56	26.95	-999	-999	-999	-999	-999	-999	-999
8137	0	0	32.9	28.26	7	13.2	-999	-999	4	10	0
8137	1	-1	51.02	26.86	1.1	1	-999	-999	2	1.1	1
8137	2	-2	51.02	62.8	4	8.1	4	8.1	2	2.1	2
8137	3	3	53.44	49.87	4	9.1	4	9.1	3.2	12	3
8137	4	-3	30.86	26.86	7	13.2	7	13.2	4	10	7
8137	5	-4	30.86	26.86	7	13.2	-999	-999	4	10	7
8137	6	-5	22.9	30.48	5	10	5	10	3.2	8	6
8137	7	-6	30.85	26.86	7	13.2	7	13.2	4	10	7
8138	-3	2	44.4	51.51	-999	-999	-999	-999	-999	-999	-999
8138	-2	4	44.5	51.51	-999	-999	-999	-999	-999	-999	-999
8138	-1	6	44.08	51.23	-999	-999	-999	-999	-999	-999	-999
8138	0	0	44.09	51.23	3	7.3	-999	-999	2	5.1	0
8138	1	-1	44.5	51.51	1.1	1	-999	-999	2	1.1	1
8138	2	-2	44.5	51.51	4	8.1	4	8.1	2	2.1	2
8138	3	3	44.39	51.51	4	9.1	4	9.1	3.2	12	3
8138	4	-3	43.92	51.51	3	7.3	3	7.3	2	5.1	7
8138	5	-4	43.92	51.51	3	7.3	-999	-999	2	5.1	7
8138	6	-5	46.49	37.34	2	6	2	6	3.1	5.2	6
8138	7	-6	43.87	51.51	3	7.3	3	7.3	2	5.1	7
8139	-3	2	43.56	45.56	-999	-999	-999	-999	-999	-999	-999
8139	-2	4	32.22	36.14	-999	-999	-999	-999	-999	-999	-999
8139	-1	6	28.05	31.23	-999	-999	-999	-999	-999	-999	-999
8139	0	0	28.89	31.55	7	13.2	-999	-999	4	10	0
8139	1	-1	32.22	31.53	1.1	1	-999	-999	2	1.1	1
8139	2	-2	32.22	36.14	4	8.1	4	8.1	2	2.1	2
8139	3	3	43.56	46.17	4	9.1	4	9.1	3.2	12	3
8139	4	-3	28.84	31.63	7	13.2	7	13.2	4	10	7
8139	5	-4	28.84	31.63	7	13.2	-999	-999	4	10	7
8139	6	-5	41.08	41.56	5	10	5	10	3.2	8	6
8139	7	-6	27.79	31.22	7	13.2	7	13.2	4	10	7
8141	-3	2	43.4	44.1	-999	-999	-999	-999	-999	-999	-999
8141	-2	4	48.7	44.1	-999	-999	-999	-999	-999	-999	-999
8141	-1	6	31.3	44.1	-999	-999	-999	-999	-999	-999	-999
8141	0	0	33.7	44.1	6	12.4	-999	-999	4	10	0
8141	1	-1	48.7	44.1	1.1	1	-999	-999	2	1.1	1
8141	2	-2	48.7	44.1	4	8.1	4	8.1	2	2.1	2
8141	3	3	42.2	44.1	4	9.1	4	9.1	3.2	12	3
8141	4	-3	32.6	44.1	6	12.4	6	12.4	4	10	7
8141	5	-4	32.6	44.1	6	12.4	-999	-999	4	10	7
8141	6	-5	31.3	44.1	5	10	5	10	3.2	8	6
8141	7	-6	31.3	44.1	6	12.4	6	12.4	4	10	7
8142	-3	2	35.66	58.55	-999	-999	-999	-999	-999	-999	-999
8142	-2	4	46.95	57.26	-999	-999	-999	-999	-999	-999	-999
8142	-1	6	26.77	32.58	-999	-999	-999	-999	-999	-999	-999
8142	0	0	28.19	55.6	5	10	-999	-999	3.2	8	0
8142	1	-1	46.95	57.26	1.1	1	-999	-999	2	1.1	1
8142	2	-2	46.95	57.26	4	8.1	4	8.1	2	2.1	2
8142	3	3	33.46	58.84	4	9.1	4	9.1	3.2	12	3
8142	4	-3	25.01	30.58	6	12.4	6	12.4	4	10	7
8142	5	-4	25.01	30.58	6	12.4	-999	-999	4	10	7
8142	6	-5	33	39.48	5	10	5	10	3.2	8	6
8142	7	-6	25.02	29.72	6	12.4	6	12.4	4	10	7
8143	-3	2	23.7	57.81	-999	-999	-999	-999	-999	-999	-999
8143	-2	4	23.65	57.17	-999	-999	-999	-999	-999	-999	-999
8143	-1	6	25.22	32.68	-999	-999	-999	-999	-999	-999	-999
8143	0	0	25.26	32.67	5	11.2	-999	-999	4	10	0
8143	1	-1	23.65	57.17	1.1	1	-999	-999	2	1.1	1
8143	2	-2	23.65	57.17	4	8.1	4	8.1	2	2.1	2
8143	3	3	23.71	58.87	4	9.1	4	9.1	3.2	12	3
8143	4	-3	23.48	30.31	5	11.2	5	11.2	4	10	7
8143	5	-4	23.48	30.31	5	11.2	-999	-999	4	10	7
8143	6	-5	33.29	50.6	5	10	5	10	3.2	8	6
8143	7	-6	23.49	28	5	11.2	5	11.2	4	10	7
8149	-3	2	46	38.63	-999	-999	-999	-999	-999	-999	-999
8149	-2	4	47.7	35.69	-999	-999	-999	-999	-999	-999	-999
8149	-1	6	38.25	39.17	-999	-999	-999	-999	-999	-999	-999
8149	0	0	40.09	39.23	5	10	-999	-999	3.2	8	0
8149	1	-1	47.7	33.9	1.1	1	-999	-999	2	1.1	1
8149	2	-2	47.7	35.69	4	8.1	4	8.1	2	2.1	2
8149	3	3	45.81	45.65	4	9.1	4	9.1	3.2	12	3
8149	4	-3	37.63	34.15	7	13.4	7	13.4	5	11	7
8149	5	-4	37.63	34.15	7	13.4	-999	-999	5	11	7
8149	6	-5	41.31	49.72	5	10	5	10	3.2	8	6
8149	7	-6	36.18	31.36	7	13.4	7	13.4	5	11	7
8211	-3	2	46.9	50.5	-999	-999	-999	-999	-999	-999	-999
8211	-2	4	45.7	50.5	-999	-999	-999	-999	-999	-999	-999
8211	-1	6	33	45.6	-999	-999	-999	-999	-999	-999	-999
8211	0	0	34.5	46.2	7	13.3	-999	-999	3.2	9	0
8211	1	-1	34.3	45.6	1.1	1	-999	-999	2	1.1	1
8211	2	-2	57.1	50.5	4	8.1	4	8.1	2	2.1	2
8211	3	3	43.9	50.5	4	9.1	4	9.1	3.2	12	3
8211	4	-3	35.6	45.6	7	13.3	7	13.3	3.2	9	7
8211	5	-4	35.6	45.6	7	13.3	-999	-999	3.2	9	7
8211	6	-5	32.8	45.6	5	10	5	10	3.2	8	6
8211	7	-6	33	45.6	7	13.3	7	13.3	3.2	9	7
8212	-3	2	46.18	49.23	-999	-999	-999	-999	-999	-999	-999
8212	-2	4	45.29	50.07	-999	-999	-999	-999	-999	-999	-999
8212	-1	6	33.61	44.56	-999	-999	-999	-999	-999	-999	-999
8212	0	0	34.93	45.26	7	13.3	-999	-999	3.2	9	0
8212	1	-1	35.21	44.8	1.1	1	-999	-999	2	1.1	1
8212	2	-2	55.38	50.07	4	8.1	4	8.1	2	2.1	2
8212	3	3	43.51	49	4	9.1	4	9.1	3.2	12	3
8212	4	-3	36.37	44.8	7	13.3	7	13.3	3.2	9	7
8212	5	-4	36.37	44.8	7	13.3	-999	-999	3.2	9	7
8212	6	-5	33.51	44.96	5	10	5	10	3.2	8	6
8212	7	-6	33.55	44.5	7	13.3	7	13.3	3.2	9	7
8213	-3	2	50.6	50.5	-999	-999	-999	-999	-999	-999	-999
8213	-2	4	57.1	50.5	-999	-999	-999	-999	-999	-999	-999
8213	-1	6	34.5	45.6	-999	-999	-999	-999	-999	-999	-999
8213	0	0	35.1	46.1	7	13.3	-999	-999	3.2	9	0
8213	1	-1	57.1	46.5	1.1	1	-999	-999	2	1.1	1
8213	2	-2	57.1	50.5	4	8.1	4	8.1	2	2.1	2
8213	3	3	43.9	50.5	4	9.1	4	9.1	3.2	12	3
8213	4	-3	34.5	46.5	7	13.3	7	13.3	3.2	9	7
8213	5	-4	34.5	46.5	7	13.3	-999	-999	3.2	9	7
8213	6	-5	34.5	46.5	5	10	5	10	3.2	8	6
8213	7	-6	34.5	45.6	7	13.3	7	13.3	3.2	9	7
8214	-3	2	43.9	50.5	-999	-999	-999	-999	-999	-999	-999
8214	-2	4	52.3	50.5	-999	-999	-999	-999	-999	-999	-999
8214	-1	6	38.6	50.5	-999	-999	-999	-999	-999	-999	-999
8214	0	0	42.3	50.5	4	9.1	-999	-999	3.2	12	0
8214	1	-1	52.3	50.5	1.1	1	-999	-999	2	1.1	1
8214	2	-2	52.3	50.5	4	8.1	4	8.1	2	2.1	2
8214	3	3	43.1	50.5	4	9.1	4	9.1	3.2	12	3
8214	4	-3	41.9	50.5	7	13.3	7	13.3	3.2	9	7
8214	5	-4	41.9	50.5	7	13.3	-999	-999	3.2	9	7
8214	6	-5	41.9	50.5	5	10	5	10	3.2	8	6
8214	7	-6	38.6	50.5	7	13.3	7	13.3	3.2	9	7
8215	-3	2	59.1	65	-999	-999	-999	-999	-999	-999	-999
8215	-2	4	57.15	66.75	-999	-999	-999	-999	-999	-999	-999
8215	-1	6	53.35	66.45	-999	-999	-999	-999	-999	-999	-999
8215	0	0	54.3	65.5	4	9.1	-999	-999	3.2	12	0
8215	1	-1	59.95	73.5	1.1	1	-999	-999	2	1.1	1
8215	2	-2	54.35	66.75	4	8.1	4	8.1	2	2.1	2
8215	3	3	59.95	64.9	4	9.1	4	9.1	3.2	12	3
8215	4	-3	59.95	66.3	6	12.2	6	12.2	4	10	7
8215	5	-4	59.95	66.3	6	12.2	-999	-999	4	10	7
8215	6	-5	54.35	66.75	5	10	5	10	3.2	8	6
8215	7	-6	53	66.45	6	12.2	6	12.2	4	10	7
8216	-3	2	36.18	32.41	-999	-999	-999	-999	-999	-999	-999
8216	-2	4	36.37	32.41	-999	-999	-999	-999	-999	-999	-999
8216	-1	6	35.18	34.99	-999	-999	-999	-999	-999	-999	-999
8216	0	0	35.22	34.99	5	11.2	-999	-999	4	10	0
8216	1	-1	36.37	32.41	1.1	1	-999	-999	2	1.1	1
8216	2	-2	36.37	32.41	4	8.1	4	8.1	2	2.1	2
8216	3	3	36.17	32.41	4	9.1	4	9.1	3.2	12	3
8216	4	-3	35.22	32.43	5	11.2	5	11.2	4	10	7
8216	5	-4	35.22	32.43	5	11.2	-999	-999	4	10	7
8216	6	-5	39.53	38.97	5	10	5	10	3.2	8	6
8216	7	-6	33.98	30.22	5	11.2	5	11.2	4	10	7
8217	-3	2	39.9	39.11	-999	-999	-999	-999	-999	-999	-999
8217	-2	4	39.91	30.09	-999	-999	-999	-999	-999	-999	-999
8217	-1	6	39.8	30.09	-999	-999	-999	-999	-999	-999	-999
8217	0	0	39.81	33.36	6	12.4	-999	-999	4	10	0
8217	1	-1	39.91	30.09	1.1	1	-999	-999	2	1.1	1
8217	2	-2	39.91	30.09	4	8.1	4	8.1	2	2.1	2
8217	3	3	39.89	45.16	4	9.1	4	9.1	3.2	12	3
8217	4	-3	39.91	30.09	6	12.4	6	12.4	4	10	7
8217	5	-4	39.91	30.09	6	12.4	-999	-999	4	10	7
8217	6	-5	39.8	30.09	5	10	5	10	3.2	8	6
8217	7	-6	39.8	30.09	6	12.4	6	12.4	4	10	7
8218	-3	2	45.53	47.32	-999	-999	-999	-999	-999	-999	-999
8218	-2	4	51.95	46.69	-999	-999	-999	-999	-999	-999	-999
8218	-1	6	32.42	36.29	-999	-999	-999	-999	-999	-999	-999
8218	0	0	32.95	36.74	5	11.2	-999	-999	4	10	0
8218	1	-1	51.95	46.69	1.1	1	-999	-999	2	1.1	1
8218	2	-2	51.95	46.69	4	8.1	4	8.1	2	2.1	2
8218	3	3	43.89	47.49	4	9.1	4	9.1	3.2	12	3
8218	4	-3	47.23	31.11	5	11.2	5	11.2	4	10	7
8218	5	-4	47.23	31.11	5	11.2	-999	-999	4	10	7
8218	6	-5	39.18	43.81	5	10	5	10	3.2	8	6
8218	7	-6	31.49	35.53	5	11.2	5	11.2	4	10	7
8219	-3	2	40.53	36.32	-999	-999	-999	-999	-999	-999	-999
8219	-2	4	54.12	36.1	-999	-999	-999	-999	-999	-999	-999
8219	-1	6	33.46	37.3	-999	-999	-999	-999	-999	-999	-999
8219	0	0	33.66	37.34	5	10	-999	-999	3.2	8	0
8219	1	-1	53.8	35.96	1.1	1	-999	-999	2	1.1	1
8219	2	-2	54.45	36.1	4	8.1	4	8.1	2	2.1	2
8219	3	3	35.37	36.44	4	9.1	4	9.1	3.2	12	3
8219	4	-3	34.35	35.96	5	11.2	5	11.2	4	10	7
8219	5	-4	34.35	35.96	5	11.2	-999	-999	4	10	7
8219	6	-5	39.59	49.92	5	10	5	10	3.2	8	6
8219	7	-6	32.08	35.97	5	11.2	5	11.2	4	10	7
8221	-3	2	24.3	30.1	-999	-999	-999	-999	-999	-999	-999
8221	-2	4	24.3	30.1	-999	-999	-999	-999	-999	-999	-999
8221	-1	6	24.3	30.1	-999	-999	-999	-999	-999	-999	-999
8221	0	0	24.3	30.1	6	12.3	-999	-999	3.2	9	0
8221	1	-1	24.3	30.1	1.1	1	-999	-999	2	1.1	1
8221	2	-2	24.3	30.1	4	8.1	4	8.1	2	2.1	2
8221	3	3	24.3	30.1	4	9.1	4	9.1	3.2	12	3
8221	4	-3	24.3	30.1	6	12.3	6	12.3	3.2	9	7
8221	5	-4	24.3	30.1	6	12.3	-999	-999	3.2	9	7
8221	6	-5	24.3	30.1	5	10	5	10	3.2	8	6
8221	7	-6	24.3	30.1	6	12.3	6	12.3	3.2	9	7
8222	-3	2	41.1	45.3	-999	-999	-999	-999	-999	-999	-999
8222	-2	4	28.9	30.1	-999	-999	-999	-999	-999	-999	-999
8222	-1	6	29	30.1	-999	-999	-999	-999	-999	-999	-999
8222	0	0	29.1	30.2	6	12.3	-999	-999	3.2	9	0
8222	1	-1	28.9	30.1	1.1	1	-999	-999	2	1.1	1
8222	2	-2	28.9	30.1	4	8.1	4	8.1	2	2.1	2
8222	3	3	41.1	45.3	4	9.1	4	9.1	3.2	12	3
8222	4	-3	28.9	30.1	6	12.3	6	12.3	3.2	9	7
8222	5	-4	28.9	30.1	6	12.3	-999	-999	3.2	9	7
8222	6	-5	38.9	30.1	5	10	5	10	3.2	8	6
8222	7	-6	28.9	30.1	6	12.3	6	12.3	3.2	9	7
8223	-3	2	42.44	38.56	-999	-999	-999	-999	-999	-999	-999
8223	-2	4	35.18	38.56	-999	-999	-999	-999	-999	-999	-999
8223	-1	6	34.42	38.3	-999	-999	-999	-999	-999	-999	-999
8223	0	0	34.97	38.33	6	12.5	-999	-999	4	15	0
8223	1	-1	34.58	38.3	1.1	1	-999	-999	2	1.1	1
8223	2	-2	35.78	38.56	4	8.2	4	8.2	2	13	2
8223	3	3	42.95	38.56	4	9.2	4	9.2	2	14	3
8223	4	-3	34.65	38.3	6	12.5	6	12.5	4	15	7
8223	5	-4	34.65	38.3	6	12.5	-999	-999	4	15	7
8223	6	-5	38.95	38.3	5	10	5	10	3.2	8	6
8223	7	-6	34.32	38.3	6	12.5	6	12.5	4	15	7
8229	-3	2	35.44	35.59	-999	-999	-999	-999	-999	-999	-999
8229	-2	4	49.07	31.37	-999	-999	-999	-999	-999	-999	-999
