OCCBST	OCC	EMPST	HKTCS	WKTCS	HKSCS	WKSCS	HKRCS	WKRCS
5874	587	4	33	31.8	33.4	29.5	45.6	29.8
5875	587	5	33	31.8	33.4	29.5	41.6	50.5
5876	587	6	33	31.8	33.4	29.5	34.8	29.8
5879	587	9	33	31.8	33.4	29.5	35.3	29.8
5881	588	1	33	31.8	50.5	55.6	51.4	55.3
5882	588	2	33	31.8	60.2	60.6	72.5	66.3
5883	588	3	33	31.8	33.4	29.5	35.3	29.8
5884	588	4	33	31.8	33.4	29.5	45.6	29.8
5885	588	5	33	31.8	33.4	29.5	41.6	50.5
5886	588	6	33	31.8	33.4	29.5	34.8	29.8
5889	588	9	33	31.8	33.4	29.5	35.3	29.8
5891	589	1	33	31.8	50.5	55.6	51.4	55.3
5892	589	2	33	31.8	60.2	60.6	72.5	66.3
5893	589	3	33	31.8	33.4	29.5	35.3	29.8
5894	589	4	33	31.8	33.4	29.5	45.6	29.8
5895	589	5	33	31.8	33.4	29.5	41.6	50.5
5896	589	6	33	31.8	33.4	29.5	34.8	29.8
5899	589	9	33	31.8	33.4	29.5	35.3	29.8
5901	590	1	33	31.8	50.5	55.6	51.4	55.3
5902	590	2	33	31.8	60.2	60.6	72.5	66.3
5903	590	3	33	31.8	33.4	29.5	35.3	29.8
5904	590	4	33	31.8	33.4	29.5	45.6	29.8
5905	590	5	33	31.8	33.4	29.5	41.6	50.5
5906	590	6	33	31.8	33.4	29.5	34.8	29.8
5909	590	9	33	31.8	33.4	29.5	35.3	29.8
5911	591	1	33	31.8	50.5	55.6	51.4	55.3
5912	591	2	33	31.8	60.2	60.6	72.5	66.3
5913	591	3	33	31.8	33.4	29.5	35.3	29.8
5914	591	4	33	31.8	33.4	29.5	45.6	29.8
5915	591	5	33	31.8	33.4	29.5	41.6	50.5
5916	591	6	33	31.8	33.4	29.5	34.8	29.8
5919	591	9	33	31.8	33.4	29.5	35.3	29.8
5921	592	1	33	31.8	50.5	55.6	51.4	55.3
5922	592	2	33	31.8	60.2	60.6	72.5	66.3
5923	592	3	33	31.8	33.4	29.5	35.3	29.8
5924	592	4	33	31.8	33.4	29.5	45.6	29.8
5925	592	5	33	31.8	33.4	29.5	41.6	50.5
5926	592	6	33	31.8	33.4	29.5	34.8	29.8
5929	592	9	33	31.8	33.4	29.5	35.3	29.8
5931	593	1	33	31.8	50.5	55.6	51.4	55.3
5932	593	2	33	31.8	60.2	60.6	72.5	66.3
5933	593	3	33	31.8	33.4	29.5	35.3	29.8
5934	593	4	33	31.8	33.4	29.5	45.6	29.8
5935	593	5	33	31.8	33.4	29.5	41.6	50.5
5936	593	6	33	31.8	33.4	29.5	34.8	29.8
5939	593	9	33	31.8	33.4	29.5	35.3	29.8
5941	594	1	33	31.8	50.5	55.6	51.4	55.3
5942	594	2	33	31.8	60.2	60.6	72.5	66.3
5943	594	3	33	31.8	33.4	29.5	35.3	29.8
5944	594	4	33	31.8	33.4	29.5	45.6	29.8
5945	594	5	33	31.8	33.4	29.5	41.6	50.5
5946	594	6	33	31.8	33.4	29.5	34.8	29.8
5949	594	9	33	31.8	33.4	29.5	35.3	29.8
5951	595	1	33	31.8	50.5	55.6	51.4	55.3
5952	595	2	33	31.8	60.2	60.6	72.5	66.3
